S.NO,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
3679,Rajasthan,CHITTORGARH,2000,Kharif     ,Soyabean,116607,58671
3680,Rajasthan,CHITTORGARH,2000,Kharif     ,Sunflower,1,
3681,Rajasthan,CHITTORGARH,2000,Kharif     ,Urad,14538,3977
3682,Rajasthan,CHITTORGARH,2000,Rabi       ,Barley,3050,5944
3683,Rajasthan,CHITTORGARH,2000,Rabi       ,Gram,7610,3091
3684,Rajasthan,CHITTORGARH,2000,Rabi       ,Linseed,286,136
3685,Rajasthan,CHITTORGARH,2000,Rabi       ,Masoor,1138,1092
3686,Rajasthan,CHITTORGARH,2000,Rabi       ,Other  Rabi pulses,208,105
3687,Rajasthan,CHITTORGARH,2000,Rabi       ,Peas & beans (Pulses),155,340
3688,Rajasthan,CHITTORGARH,2000,Rabi       ,Rapeseed &Mustard,8117,7446
3689,Rajasthan,CHITTORGARH,2000,Rabi       ,Wheat,51503,129286
3690,Rajasthan,CHITTORGARH,2000,Whole Year ,Banana,6,
3691,Rajasthan,CHITTORGARH,2000,Whole Year ,Coriander,699,759
3692,Rajasthan,CHITTORGARH,2000,Whole Year ,Dry chillies,671,837
3693,Rajasthan,CHITTORGARH,2000,Whole Year ,Garlic,3612,9030
3694,Rajasthan,CHITTORGARH,2000,Whole Year ,Guar seed,18734,4550
3695,Rajasthan,CHITTORGARH,2000,Whole Year ,Onion,448,3974
3696,Rajasthan,CHITTORGARH,2000,Whole Year ,Potato,16,34
3697,Rajasthan,CHITTORGARH,2000,Whole Year ,Sannhamp,179,21
3698,Rajasthan,CHITTORGARH,2000,Whole Year ,Sugarcane,1025,57304
3699,Rajasthan,CHITTORGARH,2000,Whole Year ,Sweet potato,4,6
3700,Rajasthan,CHITTORGARH,2000,Whole Year ,Tobacco,13,4
3701,Rajasthan,CHITTORGARH,2000,Whole Year ,Turmeric,12,10
3702,Rajasthan,CHITTORGARH,2001,Kharif     ,Arhar/Tur,416,291
3703,Rajasthan,CHITTORGARH,2001,Kharif     ,Bajra,53,40
3704,Rajasthan,CHITTORGARH,2001,Kharif     ,Castor seed,9,5
3705,Rajasthan,CHITTORGARH,2001,Kharif     ,Cotton(lint),1090,600
3706,Rajasthan,CHITTORGARH,2001,Kharif     ,Groundnut,32325,45550
3707,Rajasthan,CHITTORGARH,2001,Kharif     ,Jowar,17452,11411
3708,Rajasthan,CHITTORGARH,2001,Kharif     ,Maize,162354,293150
3709,Rajasthan,CHITTORGARH,2001,Kharif     ,Mesta,17,17
3710,Rajasthan,CHITTORGARH,2001,Kharif     ,Moong(Green Gram),676,199
3711,Rajasthan,CHITTORGARH,2001,Kharif     ,Moth,7,2
3712,Rajasthan,CHITTORGARH,2001,Kharif     ,Other Kharif pulses,202,70
3713,Rajasthan,CHITTORGARH,2001,Kharif     ,Rice,732,913
3714,Rajasthan,CHITTORGARH,2001,Kharif     ,Sesamum,6675,2117
3715,Rajasthan,CHITTORGARH,2001,Kharif     ,Small millets,3,9
3716,Rajasthan,CHITTORGARH,2001,Kharif     ,Soyabean,112641,107533
3717,Rajasthan,CHITTORGARH,2001,Kharif     ,Sunflower,25,13
3718,Rajasthan,CHITTORGARH,2001,Kharif     ,Urad,19836,9575
3719,Rajasthan,CHITTORGARH,2001,Rabi       ,Barley,3258,8598
3720,Rajasthan,CHITTORGARH,2001,Rabi       ,Gram,21678,15384
3721,Rajasthan,CHITTORGARH,2001,Rabi       ,Linseed,807,632
3722,Rajasthan,CHITTORGARH,2001,Rabi       ,Masoor,1848,1336
3723,Rajasthan,CHITTORGARH,2001,Rabi       ,Other  Rabi pulses,413,331
3724,Rajasthan,CHITTORGARH,2001,Rabi       ,Peas & beans (Pulses),307,276
3725,Rajasthan,CHITTORGARH,2001,Rabi       ,Rapeseed &Mustard,29199,23034
3726,Rajasthan,CHITTORGARH,2001,Rabi       ,Wheat,79380,225705
3727,Rajasthan,CHITTORGARH,2001,Whole Year ,Coriander,2128,2109
3728,Rajasthan,CHITTORGARH,2001,Whole Year ,Dry chillies,733,1010
3729,Rajasthan,CHITTORGARH,2001,Whole Year ,Garlic,4718,17584
3730,Rajasthan,CHITTORGARH,2001,Whole Year ,Guar seed,7833,39213
3731,Rajasthan,CHITTORGARH,2001,Whole Year ,Onion,697,2613
3732,Rajasthan,CHITTORGARH,2001,Whole Year ,Potato,42,229
3733,Rajasthan,CHITTORGARH,2001,Whole Year ,Sannhamp,133,133
3734,Rajasthan,CHITTORGARH,2001,Whole Year ,Sugarcane,659,30954
3735,Rajasthan,CHITTORGARH,2001,Whole Year ,Sweet potato,7,6
3736,Rajasthan,CHITTORGARH,2001,Whole Year ,Tobacco,13,3
3737,Rajasthan,CHITTORGARH,2001,Whole Year ,Turmeric,11,11
3738,Rajasthan,CHITTORGARH,2002,Kharif     ,Arhar/Tur,240,46
3739,Rajasthan,CHITTORGARH,2002,Kharif     ,Bajra,40,9
3740,Rajasthan,CHITTORGARH,2002,Kharif     ,Castor seed,8,1
3741,Rajasthan,CHITTORGARH,2002,Kharif     ,Cotton(lint),1523,994
3742,Rajasthan,CHITTORGARH,2002,Kharif     ,Groundnut,38814,36389
3743,Rajasthan,CHITTORGARH,2002,Kharif     ,Jowar,15896,7154
3744,Rajasthan,CHITTORGARH,2002,Kharif     ,Maize,156526,186039
3745,Rajasthan,CHITTORGARH,2002,Kharif     ,Moong(Green Gram),665,42
3746,Rajasthan,CHITTORGARH,2002,Kharif     ,Other Kharif pulses,203,19
3747,Rajasthan,CHITTORGARH,2002,Kharif     ,Rice,725,589
3748,Rajasthan,CHITTORGARH,2002,Kharif     ,Sesamum,9126,1827
3749,Rajasthan,CHITTORGARH,2002,Kharif     ,Soyabean,108518,81823
3750,Rajasthan,CHITTORGARH,2002,Kharif     ,Urad,28185,9698
3751,Rajasthan,CHITTORGARH,2002,Rabi       ,Barley,1655,3729
3752,Rajasthan,CHITTORGARH,2002,Rabi       ,Gram,6490,5659
3753,Rajasthan,CHITTORGARH,2002,Rabi       ,Linseed,102,43
3754,Rajasthan,CHITTORGARH,2002,Rabi       ,Masoor,338,227
3755,Rajasthan,CHITTORGARH,2002,Rabi       ,Other  Rabi pulses,35,0
3756,Rajasthan,CHITTORGARH,2002,Rabi       ,Peas & beans (Pulses),188,112
3757,Rajasthan,CHITTORGARH,2002,Rabi       ,Rapeseed &Mustard,6710,6484
3758,Rajasthan,CHITTORGARH,2002,Rabi       ,Wheat,36458,83117
3759,Rajasthan,CHITTORGARH,2002,Whole Year ,Citrus Fruit,66,0
3760,Rajasthan,CHITTORGARH,2002,Whole Year ,Coriander,919,1020
3761,Rajasthan,CHITTORGARH,2002,Whole Year ,Dry chillies,572,251
3762,Rajasthan,CHITTORGARH,2002,Whole Year ,Garlic,4791,22039
3763,Rajasthan,CHITTORGARH,2002,Whole Year ,Guar seed,4902,696
3764,Rajasthan,CHITTORGARH,2002,Whole Year ,Onion,815,2070
3765,Rajasthan,CHITTORGARH,2002,Whole Year ,Other Fresh Fruits,247,0
3766,Rajasthan,CHITTORGARH,2002,Whole Year ,Other Vegetables,874,0
3767,Rajasthan,CHITTORGARH,2002,Whole Year ,Papaya,6,20
3768,Rajasthan,CHITTORGARH,2002,Whole Year ,Pome Fruit,18,0
3769,Rajasthan,CHITTORGARH,2002,Whole Year ,Potato,5,6
3770,Rajasthan,CHITTORGARH,2002,Whole Year ,Sannhamp,195,
3771,Rajasthan,CHITTORGARH,2002,Whole Year ,Sugarcane,862,43675
3772,Rajasthan,CHITTORGARH,2002,Whole Year ,Sweet potato,16,50
3773,Rajasthan,CHITTORGARH,2002,Whole Year ,Tobacco,6,1
3774,Rajasthan,CHITTORGARH,2002,Whole Year ,Turmeric,10,3
3775,Rajasthan,CHITTORGARH,2002,Whole Year ,Water Melon,3,0
3776,Rajasthan,CHITTORGARH,2003,Kharif     ,Arhar/Tur,312,187
3777,Rajasthan,CHITTORGARH,2003,Kharif     ,Bajra,41,47
3778,Rajasthan,CHITTORGARH,2003,Kharif     ,Castor seed,13,8
3779,Rajasthan,CHITTORGARH,2003,Kharif     ,Cotton(lint),1519,3135
3780,Rajasthan,CHITTORGARH,2003,Kharif     ,Groundnut,36667,51247
3781,Rajasthan,CHITTORGARH,2003,Kharif     ,Jowar,21742,8946
3782,Rajasthan,CHITTORGARH,2003,Kharif     ,Maize,174714,374056
3783,Rajasthan,CHITTORGARH,2003,Kharif     ,Moong(Green Gram),821,509
3784,Rajasthan,CHITTORGARH,2003,Kharif     ,Other Kharif pulses,184,103
3785,Rajasthan,CHITTORGARH,2003,Kharif     ,Rice,776,1283
3786,Rajasthan,CHITTORGARH,2003,Kharif     ,Sesamum,10610,3454
3787,Rajasthan,CHITTORGARH,2003,Kharif     ,Small millets,2,2
3788,Rajasthan,CHITTORGARH,2003,Kharif     ,Soyabean,101837,151292
3789,Rajasthan,CHITTORGARH,2003,Kharif     ,Urad,23518,9061
3790,Rajasthan,CHITTORGARH,2003,Rabi       ,Barley,2599,5625
3791,Rajasthan,CHITTORGARH,2003,Rabi       ,Gram,41042,33300
3792,Rajasthan,CHITTORGARH,2003,Rabi       ,Linseed,230,128
3793,Rajasthan,CHITTORGARH,2003,Rabi       ,Masoor,1518,1096
3794,Rajasthan,CHITTORGARH,2003,Rabi       ,Other  Rabi pulses,114,91
3795,Rajasthan,CHITTORGARH,2003,Rabi       ,Peas & beans (Pulses),214,129
3796,Rajasthan,CHITTORGARH,2003,Rabi       ,Rapeseed &Mustard,17870,26870
3797,Rajasthan,CHITTORGARH,2003,Rabi       ,Wheat,65010,196663
3798,Rajasthan,CHITTORGARH,2003,Whole Year ,Citrus Fruit,76,0
3799,Rajasthan,CHITTORGARH,2003,Whole Year ,Coriander,2223,987
3800,Rajasthan,CHITTORGARH,2003,Whole Year ,Dry chillies,627,460
3801,Rajasthan,CHITTORGARH,2003,Whole Year ,Garlic,6085,27991
3802,Rajasthan,CHITTORGARH,2003,Whole Year ,Guar seed,5858,
3803,Rajasthan,CHITTORGARH,2003,Whole Year ,Onion,490,1749
3804,Rajasthan,CHITTORGARH,2003,Whole Year ,Other Fresh Fruits,255,0
3805,Rajasthan,CHITTORGARH,2003,Whole Year ,other oilseeds,18252,6710
3806,Rajasthan,CHITTORGARH,2003,Whole Year ,Other Vegetables,1008,0
3807,Rajasthan,CHITTORGARH,2003,Whole Year ,Papaya,2,0
3808,Rajasthan,CHITTORGARH,2003,Whole Year ,Pome Fruit,17,0
3809,Rajasthan,CHITTORGARH,2003,Whole Year ,Potato,26,66
3810,Rajasthan,CHITTORGARH,2003,Whole Year ,Sannhamp,98,39
3811,Rajasthan,CHITTORGARH,2003,Whole Year ,Sugarcane,786,44811
3812,Rajasthan,CHITTORGARH,2003,Whole Year ,Sweet potato,8,30
3813,Rajasthan,CHITTORGARH,2003,Whole Year ,Tobacco,9,
3814,Rajasthan,CHITTORGARH,2003,Whole Year ,Turmeric,5,4
3815,Rajasthan,CHITTORGARH,2003,Whole Year ,Water Melon,6,0
3816,Rajasthan,CHITTORGARH,2004,Kharif     ,Arhar/Tur,343,182
3817,Rajasthan,CHITTORGARH,2004,Kharif     ,Bajra,26,17
3818,Rajasthan,CHITTORGARH,2004,Kharif     ,Castor seed,10,10
3819,Rajasthan,CHITTORGARH,2004,Kharif     ,Cotton(lint),3480,6076
3820,Rajasthan,CHITTORGARH,2004,Kharif     ,Groundnut,44846,56349
3821,Rajasthan,CHITTORGARH,2004,Kharif     ,Jowar,12902,8304
3822,Rajasthan,CHITTORGARH,2004,Kharif     ,Maize,156886,276249
3823,Rajasthan,CHITTORGARH,2004,Kharif     ,Moong(Green Gram),852,232
3824,Rajasthan,CHITTORGARH,2004,Kharif     ,Other Kharif pulses,191,60
3825,Rajasthan,CHITTORGARH,2004,Kharif     ,Rice,706,1048
3826,Rajasthan,CHITTORGARH,2004,Kharif     ,Sesamum,11027,5319
3827,Rajasthan,CHITTORGARH,2004,Kharif     ,Soyabean,135087,135094
3828,Rajasthan,CHITTORGARH,2004,Kharif     ,Urad,15722,5094
3829,Rajasthan,CHITTORGARH,2004,Rabi       ,Barley,3273,7625
3830,Rajasthan,CHITTORGARH,2004,Rabi       ,Gram,32205,34401
3831,Rajasthan,CHITTORGARH,2004,Rabi       ,Linseed,298,179
3832,Rajasthan,CHITTORGARH,2004,Rabi       ,Masoor,2179,1486
3833,Rajasthan,CHITTORGARH,2004,Rabi       ,Other  Rabi pulses,714,692
3834,Rajasthan,CHITTORGARH,2004,Rabi       ,Rapeseed &Mustard,93485,142896
3835,Rajasthan,CHITTORGARH,2004,Rabi       ,Wheat,96294,266320
3836,Rajasthan,CHITTORGARH,2004,Whole Year ,Coriander,1551,1199
3837,Rajasthan,CHITTORGARH,2004,Whole Year ,Dry chillies,575,340
3838,Rajasthan,CHITTORGARH,2004,Whole Year ,Garlic,6869,38649
3839,Rajasthan,CHITTORGARH,2004,Whole Year ,Guar seed,3306,2158
3840,Rajasthan,CHITTORGARH,2004,Whole Year ,Onion,709,3654
3841,Rajasthan,CHITTORGARH,2004,Whole Year ,Potato,36,133
3842,Rajasthan,CHITTORGARH,2004,Whole Year ,Sannhamp,95,16
3843,Rajasthan,CHITTORGARH,2004,Whole Year ,Sugarcane,759,45636
3844,Rajasthan,CHITTORGARH,2004,Whole Year ,Sweet potato,13,41
3845,Rajasthan,CHITTORGARH,2004,Whole Year ,Tobacco,11,6
3846,Rajasthan,CHITTORGARH,2004,Whole Year ,Turmeric,11,11
3847,Rajasthan,CHITTORGARH,2005,Kharif     ,Arhar/Tur,291,137
3848,Rajasthan,CHITTORGARH,2005,Kharif     ,Bajra,29,13
3849,Rajasthan,CHITTORGARH,2005,Kharif     ,Castor seed,7,6
3850,Rajasthan,CHITTORGARH,2005,Kharif     ,Cotton(lint),3091,5770
3851,Rajasthan,CHITTORGARH,2005,Kharif     ,Groundnut,32304,45590
3852,Rajasthan,CHITTORGARH,2005,Kharif     ,Jowar,12032,8168
3853,Rajasthan,CHITTORGARH,2005,Kharif     ,Maize,150253,261242
3854,Rajasthan,CHITTORGARH,2005,Kharif     ,Moong(Green Gram),1504,239
3855,Rajasthan,CHITTORGARH,2005,Kharif     ,Moth,1,
3856,Rajasthan,CHITTORGARH,2005,Kharif     ,Other Kharif pulses,189,40
3857,Rajasthan,CHITTORGARH,2005,Kharif     ,Rice,664,974
3858,Rajasthan,CHITTORGARH,2005,Kharif     ,Sesamum,9741,3141
3859,Rajasthan,CHITTORGARH,2005,Kharif     ,Soyabean,163364,150559
3860,Rajasthan,CHITTORGARH,2005,Kharif     ,Urad,13359,2210
3861,Rajasthan,CHITTORGARH,2005,Rabi       ,Barley,4690,8435
3862,Rajasthan,CHITTORGARH,2005,Rabi       ,Gram,23340,15574
3863,Rajasthan,CHITTORGARH,2005,Rabi       ,Linseed,270,180
3864,Rajasthan,CHITTORGARH,2005,Rabi       ,Masoor,1956,1676
3865,Rajasthan,CHITTORGARH,2005,Rabi       ,Peas & beans (Pulses),298,238
3866,Rajasthan,CHITTORGARH,2005,Rabi       ,Rapeseed &Mustard,116050,221246
3867,Rajasthan,CHITTORGARH,2005,Rabi       ,Wheat,92702,279338
3868,Rajasthan,CHITTORGARH,2005,Whole Year ,Coriander,1173,1051
3869,Rajasthan,CHITTORGARH,2005,Whole Year ,Dry chillies,413,229
3870,Rajasthan,CHITTORGARH,2005,Whole Year ,Garlic,4782,23910
3871,Rajasthan,CHITTORGARH,2005,Whole Year ,Guar seed,4315,3601
3872,Rajasthan,CHITTORGARH,2005,Whole Year ,Onion,762,3872
3873,Rajasthan,CHITTORGARH,2005,Whole Year ,Potato,33,165
3874,Rajasthan,CHITTORGARH,2005,Whole Year ,Sannhamp,83,24
3875,Rajasthan,CHITTORGARH,2005,Whole Year ,Sugarcane,1180,92404
3876,Rajasthan,CHITTORGARH,2005,Whole Year ,Sweet potato,24,136
3877,Rajasthan,CHITTORGARH,2005,Whole Year ,Tobacco,7,6
3878,Rajasthan,CHITTORGARH,2005,Whole Year ,Turmeric,12,12
3879,Rajasthan,CHITTORGARH,2006,Kharif     ,Arhar/Tur,445,452
3880,Rajasthan,CHITTORGARH,2006,Kharif     ,Bajra,15,11
3881,Rajasthan,CHITTORGARH,2006,Kharif     ,Castor seed,5,4
3882,Rajasthan,CHITTORGARH,2006,Kharif     ,Cotton(lint),2744,555
3883,Rajasthan,CHITTORGARH,2006,Kharif     ,Dry ginger,1,
3884,Rajasthan,CHITTORGARH,2006,Kharif     ,Groundnut,33359,28670
3885,Rajasthan,CHITTORGARH,2006,Kharif     ,Jowar,10294,7939
3886,Rajasthan,CHITTORGARH,2006,Kharif     ,Maize,161243,270936
3887,Rajasthan,CHITTORGARH,2006,Kharif     ,Moong(Green Gram),2343,836
3888,Rajasthan,CHITTORGARH,2006,Kharif     ,Other Kharif pulses,118,48
3889,Rajasthan,CHITTORGARH,2006,Kharif     ,Rice,608,958
3890,Rajasthan,CHITTORGARH,2006,Kharif     ,Sesamum,8266,1565
3891,Rajasthan,CHITTORGARH,2006,Kharif     ,Small millets,7,5
3892,Rajasthan,CHITTORGARH,2006,Kharif     ,Soyabean,152465,136564
3893,Rajasthan,CHITTORGARH,2006,Kharif     ,Urad,9747,1225
3894,Rajasthan,CHITTORGARH,2006,Rabi       ,Barley,5905,15538
3895,Rajasthan,CHITTORGARH,2006,Rabi       ,Gram,27302,25910
3896,Rajasthan,CHITTORGARH,2006,Rabi       ,Linseed,293,185
3897,Rajasthan,CHITTORGARH,2006,Rabi       ,Masoor,2798,2524
3898,Rajasthan,CHITTORGARH,2006,Rabi       ,Peas & beans (Pulses),301,602
3899,Rajasthan,CHITTORGARH,2006,Rabi       ,Rapeseed &Mustard,94339,144592
3900,Rajasthan,CHITTORGARH,2006,Rabi       ,Wheat,146886,561855
3901,Rajasthan,CHITTORGARH,2006,Whole Year ,Coriander,1959,2606
3902,Rajasthan,CHITTORGARH,2006,Whole Year ,Dry chillies,386,158
3903,Rajasthan,CHITTORGARH,2006,Whole Year ,Garlic,6613,43646
3904,Rajasthan,CHITTORGARH,2006,Whole Year ,Guar seed,4227,4195
3905,Rajasthan,CHITTORGARH,2006,Whole Year ,Onion,745,5891
3906,Rajasthan,CHITTORGARH,2006,Whole Year ,Potato,35,327
3907,Rajasthan,CHITTORGARH,2006,Whole Year ,Sannhamp,42,21
3908,Rajasthan,CHITTORGARH,2006,Whole Year ,Sugarcane,1375,78526
3909,Rajasthan,CHITTORGARH,2006,Whole Year ,Sweet potato,18,77
3910,Rajasthan,CHITTORGARH,2006,Whole Year ,Tobacco,3,1
3911,Rajasthan,CHITTORGARH,2006,Whole Year ,Turmeric,18,70
3912,Rajasthan,CHITTORGARH,2007,Kharif     ,Arhar/Tur,572,572
3913,Rajasthan,CHITTORGARH,2007,Kharif     ,Bajra,28,23
3914,Rajasthan,CHITTORGARH,2007,Kharif     ,Castor seed,5,
3915,Rajasthan,CHITTORGARH,2007,Kharif     ,Cotton(lint),2533,538
3916,Rajasthan,CHITTORGARH,2007,Kharif     ,Groundnut,24836,32708
3917,Rajasthan,CHITTORGARH,2007,Kharif     ,Jowar,9429,8750
3918,Rajasthan,CHITTORGARH,2007,Kharif     ,Maize,187640,459143
3919,Rajasthan,CHITTORGARH,2007,Kharif     ,Moong(Green Gram),867,341
3920,Rajasthan,CHITTORGARH,2007,Kharif     ,Moth,33,10
3921,Rajasthan,CHITTORGARH,2007,Kharif     ,Other Kharif pulses,118,43
3922,Rajasthan,CHITTORGARH,2007,Kharif     ,Rice,860,1747
3923,Rajasthan,CHITTORGARH,2007,Kharif     ,Sesamum,6056,2060
3924,Rajasthan,CHITTORGARH,2007,Kharif     ,Small millets,3,2
3925,Rajasthan,CHITTORGARH,2007,Kharif     ,Soyabean,140057,157016
3926,Rajasthan,CHITTORGARH,2007,Kharif     ,Urad,8361,4115
3927,Rajasthan,CHITTORGARH,2007,Rabi       ,Barley,5960,10343
3928,Rajasthan,CHITTORGARH,2007,Rabi       ,Gram,26637,19695
3929,Rajasthan,CHITTORGARH,2007,Rabi       ,Linseed,125,105
3930,Rajasthan,CHITTORGARH,2007,Rabi       ,Masoor,2757,2173
3931,Rajasthan,CHITTORGARH,2007,Rabi       ,other oilseeds,1008,444
3932,Rajasthan,CHITTORGARH,2007,Rabi       ,Peas & beans (Pulses),217,453
3933,Rajasthan,CHITTORGARH,2007,Rabi       ,Rapeseed &Mustard,81927,101604
3934,Rajasthan,CHITTORGARH,2007,Rabi       ,Wheat,122359,330866
3935,Rajasthan,CHITTORGARH,2007,Whole Year ,Coriander,2451,2238
3936,Rajasthan,CHITTORGARH,2007,Whole Year ,Dry chillies,401,181
3937,Rajasthan,CHITTORGARH,2007,Whole Year ,Garlic,11200,72800
3938,Rajasthan,CHITTORGARH,2007,Whole Year ,Guar seed,5009,5009
3939,Rajasthan,CHITTORGARH,2007,Whole Year ,Onion,1006,9047
3940,Rajasthan,CHITTORGARH,2007,Whole Year ,Potato,32,160
3941,Rajasthan,CHITTORGARH,2007,Whole Year ,Sannhamp,55,55
3942,Rajasthan,CHITTORGARH,2007,Whole Year ,Sugarcane,1195,43057
3943,Rajasthan,CHITTORGARH,2007,Whole Year ,Sweet potato,13,103
3944,Rajasthan,CHITTORGARH,2007,Whole Year ,Tobacco,2,1
3945,Rajasthan,CHITTORGARH,2007,Whole Year ,Turmeric,5,13
3946,Rajasthan,CHITTORGARH,2008,Kharif     ,Arhar/Tur,20,10
3947,Rajasthan,CHITTORGARH,2008,Kharif     ,Bajra,33,27
3948,Rajasthan,CHITTORGARH,2008,Kharif     ,Cotton(lint),2766,1128
3949,Rajasthan,CHITTORGARH,2008,Kharif     ,Groundnut,25013,27842
3950,Rajasthan,CHITTORGARH,2008,Kharif     ,Jowar,7484,6012
3951,Rajasthan,CHITTORGARH,2008,Kharif     ,Maize,166361,466162
3952,Rajasthan,CHITTORGARH,2008,Kharif     ,Moong(Green Gram),555,234
3953,Rajasthan,CHITTORGARH,2008,Kharif     ,Other Kharif pulses,48,23
3954,Rajasthan,CHITTORGARH,2008,Kharif     ,Rice,369,667
3955,Rajasthan,CHITTORGARH,2008,Kharif     ,Sesamum,6715,1399
3956,Rajasthan,CHITTORGARH,2008,Kharif     ,Soyabean,45702,56526
3957,Rajasthan,CHITTORGARH,2008,Kharif     ,Urad,4342,435
3958,Rajasthan,CHITTORGARH,2008,Rabi       ,Barley,5519,16508
3959,Rajasthan,CHITTORGARH,2008,Rabi       ,Gram,7773,6855
3960,Rajasthan,CHITTORGARH,2008,Rabi       ,Linseed,67,42
3961,Rajasthan,CHITTORGARH,2008,Rabi       ,Masoor,649,713
3962,Rajasthan,CHITTORGARH,2008,Rabi       ,other oilseeds,1104,427
3963,Rajasthan,CHITTORGARH,2008,Rabi       ,Peas & beans (Pulses),203,244
3964,Rajasthan,CHITTORGARH,2008,Rabi       ,Rapeseed &Mustard,81026,92548
3965,Rajasthan,CHITTORGARH,2008,Rabi       ,Wheat,84045,303325
3966,Rajasthan,CHITTORGARH,2008,Whole Year ,Coriander,3203,3184
3967,Rajasthan,CHITTORGARH,2008,Whole Year ,Dry chillies,172,129
3968,Rajasthan,CHITTORGARH,2008,Whole Year ,Garlic,5445,35393
3969,Rajasthan,CHITTORGARH,2008,Whole Year ,Guar seed,5202,5203
3970,Rajasthan,CHITTORGARH,2008,Whole Year ,Onion,193,1693
3971,Rajasthan,CHITTORGARH,2008,Whole Year ,Potato,10,63
3972,Rajasthan,CHITTORGARH,2008,Whole Year ,Sannhamp,100,100
3973,Rajasthan,CHITTORGARH,2008,Whole Year ,Sugarcane,881,43715
3974,Rajasthan,CHITTORGARH,2008,Whole Year ,Sweet potato,2,
3975,Rajasthan,CHITTORGARH,2008,Whole Year ,Tobacco,2,1
3976,Rajasthan,CHITTORGARH,2008,Whole Year ,Turmeric,8,24
3977,Rajasthan,CHITTORGARH,2009,Kharif     ,Arhar/Tur,11,5
3978,Rajasthan,CHITTORGARH,2009,Kharif     ,Bajra,12,5
3979,Rajasthan,CHITTORGARH,2009,Kharif     ,Castor seed,27,13
3980,Rajasthan,CHITTORGARH,2009,Kharif     ,Cotton(lint),8590,2967
3981,Rajasthan,CHITTORGARH,2009,Kharif     ,Groundnut,18847,20661
3982,Rajasthan,CHITTORGARH,2009,Kharif     ,Jowar,7646,4774
3983,Rajasthan,CHITTORGARH,2009,Kharif     ,Maize,175429,306411
3984,Rajasthan,CHITTORGARH,2009,Kharif     ,Moong(Green Gram),482,16
3985,Rajasthan,CHITTORGARH,2009,Kharif     ,Other Kharif pulses,39,4
3986,Rajasthan,CHITTORGARH,2009,Kharif     ,Rice,748,1133
3987,Rajasthan,CHITTORGARH,2009,Kharif     ,Sesamum,6204,1689
3988,Rajasthan,CHITTORGARH,2009,Kharif     ,Soyabean,37171,36688
3989,Rajasthan,CHITTORGARH,2009,Kharif     ,Urad,3473,1579
3990,Rajasthan,CHITTORGARH,2009,Rabi       ,Barley,4427,12775
3991,Rajasthan,CHITTORGARH,2009,Rabi       ,Gram,4519,4276
3992,Rajasthan,CHITTORGARH,2009,Rabi       ,Linseed,93,48
3993,Rajasthan,CHITTORGARH,2009,Rabi       ,Masoor,426,294
3994,Rajasthan,CHITTORGARH,2009,Rabi       ,Other  Rabi pulses,105,209
3995,Rajasthan,CHITTORGARH,2009,Rabi       ,other oilseeds,691,419
3996,Rajasthan,CHITTORGARH,2009,Rabi       ,Rapeseed &Mustard,39415,48215
3997,Rajasthan,CHITTORGARH,2009,Rabi       ,Wheat,65075,214409
3998,Rajasthan,CHITTORGARH,2009,Whole Year ,Coriander,2172,1262
3999,Rajasthan,CHITTORGARH,2009,Whole Year ,Dry chillies,212,136
4000,Rajasthan,CHITTORGARH,2009,Whole Year ,Garlic,3424,22256
4001,Rajasthan,CHITTORGARH,2009,Whole Year ,Guar seed,3728,1186
4002,Rajasthan,CHITTORGARH,2009,Whole Year ,Onion,209,1045
4003,Rajasthan,CHITTORGARH,2009,Whole Year ,Potato,5,20
4004,Rajasthan,CHITTORGARH,2009,Whole Year ,Sannhamp,179,87
4005,Rajasthan,CHITTORGARH,2009,Whole Year ,Sugarcane,989,54064
4006,Rajasthan,CHITTORGARH,2009,Whole Year ,Tobacco,22,7
4007,Rajasthan,CHITTORGARH,2010,Kharif     ,Arhar/Tur,24,15
4008,Rajasthan,CHITTORGARH,2010,Kharif     ,Bajra,15,17
4009,Rajasthan,CHITTORGARH,2010,Kharif     ,Castor seed,6,5
4010,Rajasthan,CHITTORGARH,2010,Kharif     ,Cotton(lint),5948,3742
4011,Rajasthan,CHITTORGARH,2010,Kharif     ,Groundnut,19393,31012
4012,Rajasthan,CHITTORGARH,2010,Kharif     ,Jowar,9045,5869
4013,Rajasthan,CHITTORGARH,2010,Kharif     ,Maize,180256,398124
4014,Rajasthan,CHITTORGARH,2010,Kharif     ,Moong(Green Gram),762,474
4015,Rajasthan,CHITTORGARH,2010,Kharif     ,Other Kharif pulses,75,40
4016,Rajasthan,CHITTORGARH,2010,Kharif     ,Rice,836,1693
4017,Rajasthan,CHITTORGARH,2010,Kharif     ,Sesamum,6576,2667
4018,Rajasthan,CHITTORGARH,2010,Kharif     ,Soyabean,36315,46432
4019,Rajasthan,CHITTORGARH,2010,Kharif     ,Urad,4121,2054
4020,Rajasthan,CHITTORGARH,2010,Rabi       ,Barley,6939,17611
4021,Rajasthan,CHITTORGARH,2010,Rabi       ,Gram,8817,8731
4022,Rajasthan,CHITTORGARH,2010,Rabi       ,Linseed,121,75
4023,Rajasthan,CHITTORGARH,2010,Rabi       ,Masoor,604,513
4024,Rajasthan,CHITTORGARH,2010,Rabi       ,Other  Rabi pulses,44,48
4025,Rajasthan,CHITTORGARH,2010,Rabi       ,other oilseeds,25703,10516
